"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051701","GO:0051701","biological process involved in interaction with host","25/1320","176/18805",0.142045454545455,2.02360967630854,3.74865276385245,0.000585375536673155,0.00720890592203198,0.00513270193499996,"CAV2/CAV1/CXCR4/CXADR/LGALS1/EGFR/CDK1/VAMP8/LTF/CD81/EXOC7/MYH10/DYNLT1/TYRO3/AGTR1/EPS15/MRC1/ITCH/VPS4A/NCAM1/ITGB3/TRIM31/HYAL2/UVRAG/RAB7A",25
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","27/1320","196/18805",0.137755102040816,1.96248840445269,3.72169939912747,0.000588505907291811,0.00721694086310484,0.00513842276948418,"LPL/LEP/ADIPOQ/CD36/AKAP12/ANGPT1/CIDEA/CLU/IGF1/IFIH1/PTPN11/LTF/MIF/TRIM27/RAD21/TWIST1/DHX9/APP/TLR4/CD47/PIK3R1/FZD5/ZBTB20/ZFP36/SETD4/ADAM17/CD14",27
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","27/1320","196/18805",0.137755102040816,1.96248840445269,3.72169939912747,0.000588505907291811,0.00721694086310484,0.00513842276948418,"LPL/LEP/ADIPOQ/CD36/AKAP12/ANGPT1/CIDEA/CLU/IGF1/IFIH1/PTPN11/LTF/MIF/TRIM27/RAD21/TWIST1/DHX9/APP/TLR4/CD47/PIK3R1/FZD5/ZBTB20/ZFP36/SETD4/ADAM17/CD14",27
"GO:0030282","GO:0030282","bone mineralization","20/1320","128/18805",0.15625,2.22597064393939,3.82393732083321,0.000595205137012554,0.00728376034264313,0.00518599787666843,"LEP/TFAP2A/S1PR1/SOX9/CLEC3B/RXRA/IGF1/BCOR/SLC24A3/GPC3/LTF/TWIST1/DDR2/MMP13/ISG15/EIF2AK3/COL1A2/ALOX5/BMP2K/BMP2",20
"GO:0097529","GO:0097529","myeloid leukocyte migration","31/1320","237/18805",0.130801687763713,1.86342858969441,3.67533815064999,0.00059682153185029,0.00728822939838142,0.0051891798201261,"RARRES2/S100A14/EDNRB/CD9/CXADR/ANXA1/VEGFD/LGALS3/IL6R/DUSP1/MIF/CD81/CD99/S100A12/ITGA1/MDK/FLT1/DAPK2/RTN4/APP/PECAM1/GP2/CD47/XCL1/PIK3R1/PIP5K1C/VAV3/CKLF/PPIB/PTGER4/PTPRO",31
"GO:0046323","GO:0046323","D-glucose import","15/1320","83/18805",0.180722891566265,2.57461664841183,3.95018134056765,0.000599931310694,0.0073108784200681,0.00520530580078036,"ACACB/LEP/ADIPOQ/SORBS1/PRKCI/PID1/RHOQ/IRS2/IGF1/PTPN11/GPC3/HK2/CREBL2/PEA15/PIK3R1",15
"GO:0035150","GO:0035150","regulation of tube size","23/1320","157/18805",0.146496815286624,2.08702470565528,3.75796195650451,0.000616823624686328,0.00749244195063907,0.00533457805024042,"LEP/CAV1/HBB/ITGB1BP1/EDNRB/ADM/ATP1A2/SVEP1/KCNJ8/SNTA1/EGFR/GPX1/KLF2/GCH1/VSTM4/ITGA1/NPR1/P2RY1/AGTR1/ADCY6/KAT2B/GCLC/ROCK2",23
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","41/1320","344/18805",0.119186046511628,1.69794970049331,3.58967395401822,0.000621413619029449,0.00749244195063907,0.00533457805024042,"PDE2A/GATA3/ATP1A2/MME/NMT2/PTPRK/ATP1A1/SOX9/PCNA/NPM1/PTEN/EGFR/FGF2/CRYAB/BNIP3/HSF1/PBK/AQP1/TMEM109/WNK1/INTS7/ASIC1/COL1A1/TLR4/SCNN1A/MAPK11/CHP1/RAD1/PIK3R1/ECT2/EGR1/YBX3/CRY1/GCLC/MAP3K2/LRRC8D/TP53BP1/ITGB3/MFAP4/PTGER4/HYAL2",41
"GO:0104004","GO:0104004","cellular response to environmental stimulus","41/1320","344/18805",0.119186046511628,1.69794970049331,3.58967395401822,0.000621413619029449,0.00749244195063907,0.00533457805024042,"PDE2A/GATA3/ATP1A2/MME/NMT2/PTPRK/ATP1A1/SOX9/PCNA/NPM1/PTEN/EGFR/FGF2/CRYAB/BNIP3/HSF1/PBK/AQP1/TMEM109/WNK1/INTS7/ASIC1/COL1A1/TLR4/SCNN1A/MAPK11/CHP1/RAD1/PIK3R1/ECT2/EGR1/YBX3/CRY1/GCLC/MAP3K2/LRRC8D/TP53BP1/ITGB3/MFAP4/PTGER4/HYAL2",41
"GO:0019319","GO:0019319","hexose biosynthetic process","16/1320","92/18805",0.173913043478261,2.47760210803689,3.90354306905802,0.000622481593279899,0.00749244195063907,0.00533457805024042,"LEP/RBP4/ADIPOQ/PCK1/GPD1/PGM1/FOXO1/LEPR/NR3C1/CLK2/CHST15/RANBP2/KAT2B/CRY1/TCF7L2/PTPN2",16
"GO:0055017","GO:0055017","cardiac muscle tissue growth","16/1320","92/18805",0.173913043478261,2.47760210803689,3.90354306905802,0.000622481593279899,0.00749244195063907,0.00533457805024042,"RBP4/TGFBR3/S1PR1/IGF1/CDK1/FGF2/ZFPM2/CITED2/RUNX1/MAPK11/NDRG4/KCNK2/FGFR1/RGS4/TENM4/PDLIM5",16
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","18/1320","110/18805",0.163636363636364,2.33119834710744,3.84729639953914,0.000627139547054826,0.00749244195063907,0.00533457805024042,"LPL/LEP/CD36/AKAP12/CLU/IFIH1/PTPN11/MIF/TWIST1/DHX9/APP/TLR4/PIK3R1/FZD5/ZBTB20/SETD4/ADAM17/CD14",18
"GO:0170033","GO:0170033","L-amino acid metabolic process","24/1320","167/18805",0.143712574850299,2.04735982580294,3.73537116380278,0.000629893579710328,0.00749244195063907,0.00533457805024042,"SLC38A1/MTHFD1/CDO1/ASS1/FAH/ASPA/HNMT/ATP2B4/SMS/GOT2/QDPR/SRR/DDAH1/ALDH5A1/OAT/PLOD2/ASNS/MCCC1/SHMT2/GCLC/APIP/BHMT2/KYNU/HMGCL",24
"GO:0170039","GO:0170039","proteinogenic amino acid metabolic process","24/1320","167/18805",0.143712574850299,2.04735982580294,3.73537116380278,0.000629893579710328,0.00749244195063907,0.00533457805024042,"SLC38A1/MTHFD1/CDO1/ASS1/FAH/ASPA/HNMT/ATP2B4/SMS/GOT2/QDPR/SRR/DDAH1/ALDH5A1/OAT/PLOD2/ASNS/MCCC1/SHMT2/GCLC/APIP/BHMT2/KYNU/HMGCL",24
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","24/1320","167/18805",0.143712574850299,2.04735982580294,3.73537116380278,0.000629893579710328,0.00749244195063907,0.00533457805024042,"TACSTD2/KANK1/SPTBN1/DLC1/FKBP4/GSN/INPP5K/S1PR1/STMN1/CLU/KANK2/CRYAB/CDH5/ARHGEF7/ARFGEF1/EPS8/ADD1/SPTAN1/PIK3R1/CORO2B/PFDN1/HDGFL3/GAS2L1/CLIP3",24
"GO:0014909","GO:0014909","smooth muscle cell migration","17/1320","101/18805",0.168316831683168,2.39787728772877,3.87027439883224,0.000630624939028606,0.00749244195063907,0.00533457805024042,"ADIPOQ/DDR1/PARVA/IGF1/XBP1/POSTN/ADAMTS1/DDR2/LPAR1/BCL2/MDK/TLR4/MAP3K7/IGFBP3/NDRG4/SORL1/ITGB3",17
"GO:0090132","GO:0090132","epithelium migration","17/1320","101/18805",0.168316831683168,2.39787728772877,3.87027439883224,0.000630624939028606,0.00749244195063907,0.00533457805024042,"TACSTD2/KANK1/RAB25/IRS2/SASH1/SOX9/KANK2/PTEN/PPM1F/PTPN11/ENPP2/TGFBR2/EPB41L4B/RTN4/PTPRR/ZEB2/MAP4K4",17
"GO:0007623","GO:0007623","circadian rhythm","28/1320","207/18805",0.135265700483092,1.92702386180647,3.68487052511887,0.000631551759272753,0.00749244195063907,0.00533457805024042,"LEP/ADIPOQ/PPARG/EZH2/ASS1/PTEN/EGFR/CDK1/HNRNPD/CAVIN3/NTRK2/HOMER1/TOP1/KDM2A/HEBP1/NR0B2/KMT2A/PPP1CB/TOP2A/NFIL3/NR1H3/PER1/EGR1/CRY1/KLF9/NONO/ID2/ROCK2",28
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","28/1320","207/18805",0.135265700483092,1.92702386180647,3.68487052511887,0.000631551759272753,0.00749244195063907,0.00533457805024042,"LEP/RBP4/GYG2/ADIPOQ/SORBS1/PCK1/GPD1/NANS/PGM1/INPP5K/IRS2/FOXO1/IGF1/LEPR/NR3C1/GBE1/UGP2/CLK2/CHST15/P2RY1/GYS2/RANBP2/KAT2B/CRY1/PGD/TCF7L2/PTPN2/EPM2AIP1",28
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","8/1320","29/18805",0.275862068965517,3.92998955067921,4.33853195660371,0.00065372166751764,0.00773969250668751,0.00551061910573278,"BIN1/RTN3/CLU/IGF1/NTRK2/RTN4/RTN1/SORL1",8
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","20/1320","129/18805",0.155038759689922,2.20871505755227,3.7849149361372,0.000658898663830185,0.00778516169738505,0.00554299292300829,"RBP4/DSP/TGFBR3/GATA3/SOX4/SLIT3/DHRS3/PARVA/TEK/ZFPM2/SOS1/TGFBR2/ADAMTS1/FHL2/SMAD6/CITED2/FZD1/COL11A1/SMAD7/BMP2",20
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","9/1320","36/18805",0.25,3.56155303030303,4.22681561358731,0.000670333906998081,0.00788827274396731,0.00561640742918116,"CAV1/KLF4/SOX9/XBP1/FGF2/FOXA1/CTNNB1/FZD5/BMP2",9
"GO:0034405","GO:0034405","response to fluid shear stress","9/1320","36/18805",0.25,3.56155303030303,4.22681561358731,0.000670333906998081,0.00788827274396731,0.00561640742918116,"KLF4/ASS1/XBP1/KLF2/SMAD6/ABCA1/SREBF2/CITED2/SMAD7",9
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","23/1320","158/18805",0.145569620253165,2.07381568853088,3.7242006481612,0.000675013944570423,0.00792733110306999,0.00564421676911602,"DDR1/EFEMP1/SOX9/EGFR/TEK/PTPN11/SOS1/IFI6/NTRK2/DDR2/ITGA1/AGR2/FLT1/DUSP3/TYRO3/EPHA3/FGFR1/RET/PTPN2/NEU3/EPHB1/ADAM17/RAB7A",23
"GO:0006695","GO:0006695","cholesterol biosynthetic process","13/1320","67/18805",0.194029850746269,2.76419041157847,3.97466481143795,0.000679418039088557,0.00793108232002174,0.00564688761524927,"QKI/ACAA2/CYB5R3/CES1/HMGCR/GNAI1/MSMO1/SREBF2/FDPS/TM7SF2/DHCR24/CYP51A1/LSS",13
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","13/1320","67/18805",0.194029850746269,2.76419041157847,3.97466481143795,0.000679418039088557,0.00793108232002174,0.00564688761524927,"CAT/EZH2/PCNA/CDK1/MYB/BNIP3/KLF2/HSF1/AQP1/FYN/TXN/ZNF277/ECT2",13
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","13/1320","67/18805",0.194029850746269,2.76419041157847,3.97466481143795,0.000679418039088557,0.00793108232002174,0.00564688761524927,"QKI/ACAA2/CYB5R3/CES1/HMGCR/GNAI1/MSMO1/SREBF2/FDPS/TM7SF2/DHCR24/CYP51A1/LSS",13
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","11/1320","51/18805",0.215686274509804,3.07271241830065,4.07245646324805,0.000684641255701247,0.00794429345509913,0.00565629387180313,"IGF1/XBP1/POSTN/ADAMTS1/DDR2/LPAR1/BCL2/MDK/TLR4/MAP3K7/ITGB3",11
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","11/1320","51/18805",0.215686274509804,3.07271241830065,4.07245646324805,0.000684641255701247,0.00794429345509913,0.00565629387180313,"RGCC/FERMT2/ITGB1BP1/SDC4/PPM1F/LPAR1/LIMCH1/S100A10/CD47/RAPGEF3/ROCK2",11
"GO:0140467","GO:0140467","integrated stress response signaling","11/1320","51/18805",0.215686274509804,3.07271241830065,4.07245646324805,0.000684641255701247,0.00794429345509913,0.00565629387180313,"CEBPA/JUN/MAF/FOS/CEBPB/AGR2/PPP1R15A/EIF2AK3/PTPN2/JUNB/HSPA5",11
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","27/1320","198/18805",0.136363636363636,1.9426652892562,3.66379529560239,0.00068986744301741,0.00798902158166285,0.00568814005543287,"ADIPOQ/CD36/ANGPT1/DDR1/PLPP3/EFEMP1/IGF1/EGFR/PTPN11/CSPG4/ENPP2/IL6R/IL12A/DDR2/FLT1/APP/CTF1/FYN/PECAM1/EPHA3/FGFR1/HRG/PTPN2/ITGB3/ADAM17/HYAL2/NEDD9",27
"GO:0009063","GO:0009063","amino acid catabolic process","18/1320","111/18805",0.162162162162162,2.31019656019656,3.80387374400338,0.000700381070933767,0.00809468202021665,0.00576336971486851,"ETFB/CDO1/FAH/ECHS1/ACAT1/ALDH6A1/HNMT/ATP2B4/GOT2/QDPR/DDAH1/ALDH5A1/OAT/MCCC1/ABAT/KYNU/HMGCL/DLD",18
"GO:0034101","GO:0034101","erythrocyte homeostasis","22/1320","149/18805",0.147651006711409,2.10346756152125,3.71554655247802,0.000719895028868749,0.00830373968942665,0.00591221764198618,"EPAS1/TGFBR3/GATA3/HIPK2/MYB/SLC11A2/KLF2/CITED2/SFXN1/TAL1/ADGRF5/NEMP1/TRIM10/ISG15/ZBTB7A/ZFP36/EPB42/PTPN2/STAT1/ID2/INHBA/SMAD5",22
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","29/1320","219/18805",0.132420091324201,1.88648471011485,3.62559766881806,0.000722799586793047,0.0083207659942085,0.00592434027868651,"FABP4/ADIPOQ/AKAP12/GPD1/GATA3/CEBPA/PID1/KRT18/ASS1/INPP5K/KRT8/FOS/POSTN/KLF2/DHX9/ADAMTS7/COL1A1/MAP3K7/PIAS3/YBX3/ZFP36/SMPD4/BIRC2/ASAH1/PTPN2/STAT1/ADAM17/HYAL2/TNFRSF1B",29
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","28/1320","209/18805",0.133971291866029,1.90858344207627,3.62917124232442,0.000736101559273621,0.00845718260901152,0.0060214681688738,"ADIPOQ/EPCAM/RGCC/CDH1/CD9/KLF4/SPINT2/SDC4/ASS1/C1QTNF1/ANXA1/LGALS1/PPM1F/LGALS3/PAWR/DLG5/CEBPB/MDK/RUNX1/WNK1/DUSP3/STAT5A/SMAD7/ITCH/XCL1/GTPBP4/PTPN2/BMP2",28
"GO:0008645","GO:0008645","hexose transmembrane transport","19/1320","121/18805",0.15702479338843,2.23700851490108,3.7506774162329,0.000758141373941028,0.00869325492757183,0.00618955037987495,"ACACB/LEP/ADIPOQ/SORBS1/PRKCI/PID1/RHOQ/INPP5K/IRS2/SLC2A10/FABP5/IGF1/PTPN11/GPC3/HK2/CREBL2/PEA15/PIK3R1/CLIP3",19
"GO:0048738","GO:0048738","cardiac muscle tissue development","32/1320","251/18805",0.127490039840637,1.81625015091151,3.57701389949175,0.000767005164304734,0.00877761312784887,0.0062496129611429,"RBP4/DSP/TGFBR3/KCNJ8/CXADR/MSX1/S1PR1/IGF1/SGCG/CDK1/FGF2/ZFPM2/LMNA/FHL2/CITED2/RUNX1/NEBL/COL11A1/SMAD7/FZD7/MBD2/MAPK11/NDRG4/KCNK2/FGFR1/ID2/BMP2/SYNE1/RGS4/SMAD5/TENM4/PDLIM5",32
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","10/1320","44/18805",0.227272727272727,3.23777548209366,4.08313863976262,0.000770590794323298,0.00880135564104552,0.00626651750182414,"INPP5K/SOX9/EGFR/PTPN11/FOS/DAB2/DUSP3/PDE8A/COL1A1/ZFP36",10
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","29/1320","220/18805",0.131818181818182,1.87790977961432,3.59881244119116,0.000778067415638603,0.00886935948355159,0.0063149358690207,"CAV2/CAV1/CXCR4/CXADR/NMT2/LGALS1/EGFR/CDK1/VAMP8/FN1/GPX1/LTF/CD81/EXOC7/MYH10/DYNLT1/TYRO3/AGTR1/EPS15/MRC1/ITCH/VPS4A/NCAM1/HRG/ITGB3/TRIM31/HYAL2/UVRAG/RAB7A",29
"GO:0046620","GO:0046620","regulation of organ growth","17/1320","103/18805",0.16504854368932,2.3513165636952,3.77842629291101,0.000793821156960603,0.00899689248325139,0.00640573867341504,"ACACB/RBP4/TGFBR3/IGF1/PTEN/CDK1/FGF2/ZFPM2/WWC1/CITED2/RUNX1/SERP1/MAPK11/YBX3/KCNK2/FGFR1/RGS4",17
"GO:0051216","GO:0051216","cartilage development","28/1320","210/18805",0.133333333333333,1.89949494949495,3.60155087351478,0.000793832402709025,0.00899689248325139,0.00640573867341504,"LEP/GHR/GATA3/TRPS1/EFEMP1/MSX1/SOX9/MAF/FGF2/ZBTB16/PTPN11/TGFBR2/MMP13/MDK/RUNX1/ADAMTS7/COL11A1/SMAD7/COL1A1/CTNNB1/ZEB1/EIF2AK3/SLC26A2/FGFR1/BMP2/TSKU/HYAL2/SMAD5",28
"GO:0050886","GO:0050886","endocrine process","16/1320","94/18805",0.170212765957447,2.42488716956802,3.80517970553918,0.0007938888817839,0.00899689248325139,0.00640573867341504,"LEP/PPARG/GATA3/EDNRB/FZD4/C1QTNF1/PCSK5/PTPN11/DAB2/AQP1/AGTR1/CRY1/CRHR1/FGFR1/SPP1/INHBA",16
"GO:0045471","GO:0045471","response to ethanol","20/1320","131/18805",0.152671755725191,2.17499421697895,3.70793376960249,0.000804120037436111,0.00907164559207283,0.00645896248163848,"LEP/ADIPOQ/CAT/FOSB/GATA3/CDO1/CDK1/FGF2/ALAD/FOS/EPS8/CLDN5/GOT2/NR0B2/FYN/ABAT/CRHR1/BIRC2/RGS4/CD14",20
"GO:0046718","GO:0046718","symbiont entry into host cell","20/1320","131/18805",0.152671755725191,2.17499421697895,3.70793376960249,0.000804120037436111,0.00907164559207283,0.00645896248163848,"CAV2/CAV1/CXCR4/CXADR/LGALS1/EGFR/CDK1/VAMP8/CD81/MYH10/DYNLT1/TYRO3/AGTR1/EPS15/MRC1/ITCH/NCAM1/ITGB3/HYAL2/UVRAG",20
"GO:0050708","GO:0050708","regulation of protein secretion","34/1320","273/18805",0.124542124542125,1.77425352425352,3.54064705778422,0.000812779177662563,0.00907164559207283,0.00645896248163848,"LEP/RBP4/PPARG/MYOM1/SOX4/HADH/IRS2/FOXO1/HMGCR/IGF1/EGFR/PTPN11/IL12A/PPP3CB/ENSA/FRMD4A/MYH10/NR0B2/TLR4/SRI/TMEM132A/NR1H3/KCNB1/SERP1/TFAP2B/SIDT2/ANG/ABAT/ALOX5/TCF7L2/CYP51A1/GNAZ/RAPGEF3/PDE8B",34
"GO:0036215","GO:0036215","response to stem cell factor","11/1320","52/18805",0.211538461538462,3.01362179487179,3.99506147753138,0.000814051473613552,0.00907164559207283,0.00645896248163848,"DDR1/EGFR/TEK/NTRK2/DDR2/FLT1/TYRO3/EPHA3/FGFR1/RET/EPHB1",11
"GO:0036216","GO:0036216","cellular response to stem cell factor stimulus","11/1320","52/18805",0.211538461538462,3.01362179487179,3.99506147753138,0.000814051473613552,0.00907164559207283,0.00645896248163848,"DDR1/EGFR/TEK/NTRK2/DDR2/FLT1/TYRO3/EPHA3/FGFR1/RET/EPHB1",11
"GO:0038109","GO:0038109","Kit signaling pathway","11/1320","52/18805",0.211538461538462,3.01362179487179,3.99506147753138,0.000814051473613552,0.00907164559207283,0.00645896248163848,"DDR1/EGFR/TEK/NTRK2/DDR2/FLT1/TYRO3/EPHA3/FGFR1/RET/EPHB1",11
"GO:0006633","GO:0006633","fatty acid biosynthetic process","24/1320","170/18805",0.141176470588235,2.01122994652406,3.63905779455379,0.000815082222499096,0.00907164559207283,0.00645896248163848,"ACACB/LPL/AKR1C3/QKI/ACSM5/ACADL/MGLL/GPX4/FABP5/XBP1/HACD2/RGN/PLA2G4A/MIF/SCD/WDTC1/NR1H3/APOC1/ELOVL5/KAT2B/CYP3A4/ALOX5/FADS3/ABCD2",24
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","25/1320","180/18805",0.138888888888889,1.97864057239057,3.6248546522609,0.00081761612632416,0.00907164559207283,0.00645896248163848,"LEP/CAV2/PPARG/RGCC/CAV1/TEK/F3/SPARC/FGF2/IL12A/PPP1R16B/MDK/FLT1/STAT5A/AGTR1/TNMD/JCAD/KRIT1/ANG/PTPRM/ALOX5/FGFR1/ITGB3/STAT1/ADAM17",25
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","25/1320","180/18805",0.138888888888889,1.97864057239057,3.6248546522609,0.00081761612632416,0.00907164559207283,0.00645896248163848,"ACACB/GPD1/PFKFB3/PGM1/FMO2/ME1/LDHB/IGF1/IDH2/ALDH1L1/IER3/HK2/NMNAT2/GOT2/APP/NNT/TKT/IDH1/MDH1/PRPS2/KAT2B/ZBTB20/ZBTB7A/PGD/KYNU",25
"GO:0038127","GO:0038127","ERBB signaling pathway","25/1320","180/18805",0.138888888888889,1.97864057239057,3.6248546522609,0.00081761612632416,0.00907164559207283,0.00645896248163848,"DDR1/EFEMP1/SOX9/EGFR/TEK/PTPN11/SOS1/IFI6/NTRK2/DDR2/ITGA1/AGR2/FLT1/DUSP3/RTN4/TYRO3/PTPRR/EPHA3/FGFR1/RET/PTPN2/NEU3/EPHB1/ADAM17/RAB7A",25
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","25/1320","180/18805",0.138888888888889,1.97864057239057,3.6248546522609,0.00081761612632416,0.00907164559207283,0.00645896248163848,"ACACB/GPD1/PFKFB3/PGM1/FMO2/ME1/LDHB/IGF1/IDH2/ALDH1L1/IER3/HK2/NMNAT2/GOT2/APP/NNT/TKT/IDH1/MDH1/PRPS2/KAT2B/ZBTB20/ZBTB7A/PGD/KYNU",25
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","14/1320","77/18805",0.181818181818182,2.59022038567493,3.84181322601101,0.000847629085836841,0.00938676696767985,0.00668332719270994,"FERMT2/CEBPA/IGF1/FGF2/IL6R/LTF/DDR2/CEBPB/FZD1/SUCO/CTNNB1/IL6ST/BMP2/SMAD5",14
"GO:0030316","GO:0030316","osteoclast differentiation","18/1320","113/18805",0.15929203539823,2.26930812550282,3.71841333895744,0.000869099819231952,0.00958767705778815,0.00682637408767749,"GAB2/TF/TFE3/MITF/GPC3/FOS/LTF/CD81/CEBPB/CTNNB1/TLR4/GLO1/PIAS3/PIK3R1/ANXA2/JUNB/BMP2/NEDD9",18
"GO:0042594","GO:0042594","response to starvation","30/1320","232/18805",0.129310344827586,1.84218260188088,3.54640635868009,0.000875504836893108,0.00958767705778815,0.00682637408767749,"PCK1/CAV1/AKR1C3/GABARAPL3/ADM/STK26/ACAT1/FOXO1/XBP1/PLIN2/GABARAPL1/FOS/HNRNPA1/SREBF2/BCL2/PMAIP1/RRAGC/RRAGD/LAMP2/SH3GLB1/EIF2AK3/TBC1D5/WIPI2/ASNS/SAR1A/FBXO22/CHKA/GAS2L1/ZFP36/HSPA5",30
"GO:0009267","GO:0009267","cellular response to starvation","26/1320","191/18805",0.136125654450262,1.93927494843725,3.58483223996201,0.000881224608480063,0.00958767705778815,0.00682637408767749,"PCK1/CAV1/AKR1C3/GABARAPL3/STK26/FOXO1/XBP1/PLIN2/GABARAPL1/FOS/HNRNPA1/SREBF2/BCL2/PMAIP1/RRAGC/RRAGD/LAMP2/SH3GLB1/EIF2AK3/WIPI2/ASNS/SAR1A/FBXO22/CHKA/GAS2L1/HSPA5",26
"GO:0032351","GO:0032351","negative regulation of hormone metabolic process","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"AKR1C3/ATP1A1/DKK3/BMP2/PDE8B",5
"GO:0033629","GO:0033629","negative regulation of cell adhesion mediated by integrin","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"PDE3B/MUC1/PTPN11/WNK1/HRG",5
"GO:0072182","GO:0072182","regulation of nephron tubule epithelial cell differentiation","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"CD24/GATA3/PROM1/CTNNB1/STAT1",5
"GO:1900152","GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"PAIP1/CSDE1/HNRNPD/DHX9/TOB1",5
"GO:1903405","GO:1903405","protein localization to nuclear body","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"DKC1/CCT2/CCT6A/CCT3/CCT5",5
"GO:1904867","GO:1904867","protein localization to Cajal body","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"DKC1/CCT2/CCT6A/CCT3/CCT5",5
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body","5/1320","12/18805",0.416666666666667,5.93592171717172,4.69937495412574,0.000882230884630807,0.00958767705778815,0.00682637408767749,"DKC1/CCT2/CCT6A/CCT3/CCT5",5
"GO:0010632","GO:0010632","regulation of epithelial cell migration","13/1320","69/18805",0.188405797101449,2.6840689503733,3.85057195835556,0.000908354764693384,0.00980986250361999,0.00698456892058058,"TACSTD2/RAB25/IRS2/SASH1/SOX9/PTEN/PPM1F/ENPP2/TGFBR2/EPB41L4B/RTN4/PTPRR/MAP4K4",13
"GO:0044091","GO:0044091","membrane biogenesis","13/1320","69/18805",0.188405797101449,2.6840689503733,3.85057195835556,0.000908354764693384,0.00980986250361999,0.00698456892058058,"CAV2/CAV1/SPTBN1/ANK3/PEX19/PTEN/RFTN1/UGCG/S100A10/VPS4A/ANXA2/CLIP3/SERINC1",13
"GO:0046503","GO:0046503","glycerolipid catabolic process","13/1320","69/18805",0.188405797101449,2.6840689503733,3.85057195835556,0.000908354764693384,0.00980986250361999,0.00698456892058058,"LPL/MGLL/PRDX6/ABHD6/PLA2G4A/ENPP2/ABHD5/LIPE/AADAC/APOC1/PNPLA2/SMPD4/SORL1",13
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","31/1320","243/18805",0.127572016460905,1.81741800723282,3.52382410367779,0.000909412146258334,0.00980986250361999,0.00698456892058058,"KLF4/ACAA2/MUC1/IVNS1ABP/CLU/IGF1/TMBIM1/XBP1/FGF2/LGALS3/GPX1/MIF/IFI6/IER3/LMNA/BCL2L2/URI1/BCL2/ACKR3/FZD1/PINK1/CTNNB1/FYN/TMEM14A/PEA15/WFS1/YBX3/GCLC/TCF7L2/CSNK2A1/NONO",31
"GO:0042391","GO:0042391","regulation of membrane potential","51/1320","463/18805",0.110151187904968,1.56923718829766,3.40752997056888,0.000925873500721124,0.00996897068706201,0.00709785308462152,"BIN1/CD36/FHL1/CAV1/DSP/ATP1B1/KCNS3/ATP1A2/DMD/KCNJ8/ANK3/PID1/GABRE/CXADR/SNTA1/ATP1A1/ZMYND8/BNIP3L/PTEN/LTF/BNIP3/IFI6/NTRK2/SLC29A1/BCL2/PMAIP1/CALM1/DCN/CACNA1I/APP/NNT/KMT2A/SMAD7/GRIN2D/ASIC1/PINK1/SRI/ANK2/CASQ2/KCNB1/ABAT/GABRG3/GCLC/KCNK2/MFN1/P2RX6/CACNA1D/SYNE1/RGS4/DLD/SLC1A6",51
